step,population,diversity,avg_fitness,cooperation_index,mutation_rate,environmental_pressure
125,255,142,19.331781613131835,22.67450980392157,0.019,0.1
126,251,141,19.37447534613984,22.717131474103585,0.019,0.1
127,246,139,19.387946729852096,22.73170731707317,0.019,0.1
128,244,139,19.426037155076614,23.290983606557376,0.019,0.1
129,241,142,19.42728417598185,23.402489626556015,0.019,0.1
130,240,143,19.30258158952092,23.295833333333334,0.019,0.1
131,237,142,19.345748416316955,23.143459915611814,0.019,0.1
132,234,141,19.37670083360917,22.884615384615383,0.019,0.1
133,233,143,19.312594535218864,22.957081545064376,0.019,0.1
134,229,142,19.27935182856799,22.737991266375545,0.019,0.1
135,227,142,19.207389967824543,22.594713656387665,0.019,0.1
136,224,141,19.236571776520456,22.767857142857142,0.019,0.1
137,220,139,19.151672027129944,22.75,0.019,0.1
138,210,135,19.2460566587196,23.104761904761904,0.019,0.1
139,206,135,19.205194819292316,23.009708737864077,0.019,0.1
140,201,131,19.28215958460867,23.223880597014926,0.019,0.1
141,197,132,19.28763861006239,23.543147208121827,0.019,0.1
142,194,132,19.346842349071157,23.788659793814432,0.019,0.1
143,190,131,19.328398671841416,23.657894736842106,0.019,0.1
144,190,131,19.33811530960453,23.57894736842105,0.019,0.1
145,190,133,19.354005227170518,23.45263157894737,0.019,0.1
146,191,139,19.267586231500967,23.43455497382199,0.019,0.1
147,191,140,19.283393946516064,23.591623036649214,0.019,0.1
148,188,140,19.098989506179155,23.54255319148936,0.019,0.1
149,186,139,19.08622047064857,23.768817204301076,0.019,0.1
150,183,139,19.018433992474,23.715846994535518,0.019,0.1
151,181,136,19.042068893569983,23.696132596685082,0.01805,0.09000000000000001
152,181,138,18.990816626555482,24.104972375690608,0.01805,0.09000000000000001
153,179,138,18.941066527633147,23.955307262569832,0.01805,0.09000000000000001
154,177,137,18.9332075721108,24.10169491525424,0.01805,0.09000000000000001
155,168,131,18.95758502424047,23.94047619047619,0.01805,0.09000000000000001
156,168,132,18.88456778157761,24.178571428571427,0.01805,0.09000000000000001
157,168,133,18.89733061738201,24.160714285714285,0.01805,0.09000000000000001
158,163,128,18.99565465949921,24.39877300613497,0.01805,0.09000000000000001
159,166,131,18.94899191027124,24.08433734939759,0.01805,0.09000000000000001
160,165,129,19.056352288140378,24.484848484848484,0.01805,0.09000000000000001
161,162,128,19.085038316462374,24.691358024691358,0.01805,0.09000000000000001
162,161,128,19.059496012507367,24.677018633540374,0.01805,0.09000000000000001
163,160,128,19.07291982034956,24.6625,0.01805,0.09000000000000001
164,156,125,19.25438865547144,24.724358974358974,0.01805,0.09000000000000001
165,152,123,19.34068835006562,25.210526315789473,0.01805,0.09000000000000001
166,154,125,19.315405638258746,25.318181818181817,0.01805,0.09000000000000001
167,153,125,19.31560255422341,25.405228758169933,0.01805,0.09000000000000001
168,150,122,19.542122522828375,25.586666666666666,0.01805,0.09000000000000001
169,149,121,19.743201716341048,25.946308724832214,0.01805,0.09000000000000001
170,146,120,19.790617753556056,26.116438356164384,0.01805,0.09000000000000001
171,143,120,19.494359653626173,26.132867132867133,0.01805,0.09000000000000001
172,143,120,19.494359653626173,26.132867132867133,0.01805,0.09000000000000001
173,142,119,19.527326675144177,26.295774647887324,0.01805,0.09000000000000001
174,142,120,19.570382871606217,26.204225352112676,0.01805,0.09000000000000001
175,142,121,19.485736077673856,25.901408450704224,0.01805,0.09000000000000001
176,143,123,19.385888563777325,25.552447552447553,0.01805,0.09000000000000001
177,143,124,19.244127549553273,25.46153846153846,0.01805,0.09000000000000001
178,142,125,19.199265063068474,25.640845070422536,0.01805,0.09000000000000001
179,140,124,19.279557513039347,25.442857142857143,0.01805,0.09000000000000001
180,145,129,19.035072507776295,25.855172413793102,0.01805,0.09000000000000001
181,141,125,19.169842940156155,26.148936170212767,0.01805,0.09000000000000001
182,135,120,19.102616838103767,26.05925925925926,0.01805,0.09000000000000001
183,134,121,19.01285396182947,26.02238805970149,0.01805,0.09000000000000001
184,135,123,18.85541893014851,25.94074074074074,0.01805,0.09000000000000001
185,137,125,18.700090076280826,25.970802919708028,0.01805,0.09000000000000001
186,139,130,18.401961776182564,26.345323741007196,0.01805,0.09000000000000001
187,144,135,18.17737259788035,25.90277777777778,0.01805,0.09000000000000001
188,143,134,18.20308585355251,25.86013986013986,0.01805,0.09000000000000001
189,141,132,18.302173578676097,26.04255319148936,0.01805,0.09000000000000001
190,139,130,18.334840612653082,26.446043165467625,0.01805,0.09000000000000001
191,136,127,18.460786207206628,26.308823529411764,0.01805,0.09000000000000001
192,135,127,18.31704960685683,26.066666666666666,0.01805,0.09000000000000001
193,134,127,18.19797599345449,26.35820895522388,0.01805,0.09000000000000001
194,134,126,17.938363242799273,26.238805970149254,0.01805,0.09000000000000001
195,135,127,17.952103833912446,26.288888888888888,0.01805,0.09000000000000001
196,133,125,18.211086066654723,26.473684210526315,0.01805,0.09000000000000001
197,133,126,18.234763363671128,26.86466165413534,0.01805,0.09000000000000001
198,130,123,18.41490259542072,27.16923076923077,0.01805,0.09000000000000001
199,129,122,18.284086723934134,26.73643410852713,0.01805,0.09000000000000001
200,127,120,18.30354052381632,26.456692913385826,0.01805,0.09000000000000001
201,126,120,18.299510288089802,26.293650793650794,0.019855,0.09000000000000001
202,126,120,18.299510288089802,26.293650793650794,0.019855,0.09000000000000001
203,124,118,18.375590681272037,26.258064516129032,0.019855,0.09000000000000001
204,123,117,18.096164334084982,26.130081300813007,0.019855,0.09000000000000001
205,125,119,18.08088229482113,26.248,0.019855,0.09000000000000001
206,122,117,18.226588449423787,26.09016393442623,0.019855,0.09000000000000001
207,122,117,18.19208980542144,25.87704918032787,0.019855,0.09000000000000001
208,124,119,18.13428386352668,25.717741935483872,0.019855,0.09000000000000001
209,124,120,18.002659429464003,25.10483870967742,0.019855,0.09000000000000001
210,124,120,17.93664952718362,25.370967741935484,0.019855,0.09000000000000001
211,128,124,17.92362819921499,25.109375,0.019855,0.09000000000000001
212,129,125,17.743020610339336,24.496124031007753,0.019855,0.09000000000000001
213,132,128,17.772907444353578,24.598484848484848,0.019855,0.09000000000000001
214,132,128,17.73709647668615,24.810606060606062,0.019855,0.09000000000000001
215,130,126,17.744536614373462,24.592307692307692,0.019855,0.09000000000000001
216,126,122,17.92424708147755,24.61111111111111,0.019855,0.09000000000000001
217,127,123,17.908255922336725,24.937007874015748,0.019855,0.09000000000000001
218,129,125,18.002779244986375,24.930232558139537,0.019855,0.09000000000000001
219,129,126,17.89206556988799,24.875968992248062,0.019855,0.09000000000000001
220,128,126,17.80977507624493,24.828125,0.019855,0.09000000000000001
221,129,127,17.72320775543703,24.51937984496124,0.019855,0.09000000000000001
222,129,127,17.672809686448527,24.085271317829456,0.019855,0.09000000000000001
223,129,127,17.750155467334377,24.162790697674417,0.019855,0.09000000000000001
224,126,124,17.872070136698067,23.928571428571427,0.019855,0.09000000000000001
225,126,124,18.012375108163916,24.285714285714285,0.019855,0.09000000000000001
226,127,125,18.110431464235486,24.35433070866142,0.019855,0.09000000000000001
227,126,124,18.143676346772647,24.23015873015873,0.019855,0.09000000000000001
228,127,124,18.269921047684388,24.362204724409448,0.019855,0.09000000000000001
229,127,124,18.159955708513355,24.496062992125985,0.019855,0.09000000000000001
230,126,123,18.174073572579385,24.92063492063492,0.019855,0.09000000000000001
231,127,125,18.10464360093638,25.062992125984252,0.019855,0.09000000000000001
232,127,125,18.023940924208492,25.283464566929133,0.019855,0.09000000000000001
233,134,132,17.928544641264857,25.507462686567163,0.019855,0.09000000000000001
234,135,133,17.875901431229657,25.288888888888888,0.019855,0.09000000000000001
235,132,130,18.01407371222506,25.484848484848484,0.019855,0.09000000000000001
236,133,131,18.05789537322351,25.06766917293233,0.019855,0.09000000000000001
237,133,131,18.089524283520454,25.338345864661655,0.019855,0.09000000000000001
238,131,129,18.289401098178637,25.404580152671755,0.019855,0.09000000000000001
239,131,129,18.226043225980224,25.106870229007633,0.019855,0.09000000000000001
240,132,130,18.21348547899727,24.87878787878788,0.019855,0.09000000000000001
241,135,133,18.14355590083231,25.096296296296295,0.019855,0.09000000000000001
242,134,132,18.19160401579897,24.71641791044776,0.019855,0.09000000000000001
243,130,128,18.09333637564766,25.253846153846155,0.019855,0.09000000000000001
244,130,128,18.166755512311678,25.1,0.019855,0.09000000000000001
245,129,127,18.141458507810743,25.023255813953487,0.019855,0.09000000000000001
246,131,129,18.237972212212444,25.12213740458015,0.019855,0.09000000000000001
247,130,128,18.337105276695507,25.453846153846154,0.019855,0.09000000000000001
248,125,123,18.527882612964696,25.352,0.019855,0.09000000000000001
249,125,123,18.602638439059938,25.464,0.019855,0.09000000000000001
250,128,126,18.59503489561752,25.671875,0.019855,0.09000000000000001
251,127,125,18.709823898855742,25.79527559055118,0.021840500000000002,0.09000000000000001
252,124,122,18.54172795331307,25.411290322580644,0.021840500000000002,0.09000000000000001
253,125,123,18.472776678887346,25.264,0.021840500000000002,0.09000000000000001
254,124,122,18.51408659063639,25.112903225806452,0.021840500000000002,0.09000000000000001
255,126,124,18.569195727890015,25.08730158730159,0.021840500000000002,0.09000000000000001
256,126,124,18.66507513162536,25.22222222222222,0.021840500000000002,0.09000000000000001
257,126,124,18.83093232278955,25.404761904761905,0.021840500000000002,0.09000000000000001
258,124,122,18.94756317112013,25.572580645161292,0.021840500000000002,0.09000000000000001
259,122,120,19.22994181086521,26.0327868852459,0.021840500000000002,0.09000000000000001
260,123,120,19.205905307734962,26.097560975609756,0.021840500000000002,0.09000000000000001
261,125,122,19.05792089537093,25.928,0.021840500000000002,0.09000000000000001
262,127,124,19.055076126987274,26.023622047244096,0.021840500000000002,0.09000000000000001
263,126,123,18.956251902438776,25.928571428571427,0.021840500000000002,0.09000000000000001
264,127,124,19.19257386280977,26.118110236220474,0.021840500000000002,0.09000000000000001
265,127,124,19.21569251245395,25.84251968503937,0.021840500000000002,0.09000000000000001
266,127,124,19.26687128694405,25.700787401574804,0.021840500000000002,0.09000000000000001
267,130,127,19.37902011064363,25.823076923076922,0.021840500000000002,0.09000000000000001
268,129,126,19.413873905649073,25.635658914728683,0.021840500000000002,0.09000000000000001
269,131,128,19.425915389286093,26.0381679389313,0.021840500000000002,0.09000000000000001
270,131,128,19.31688930410676,25.64885496183206,0.021840500000000002,0.09000000000000001
271,132,129,19.245690973594165,25.560606060606062,0.021840500000000002,0.09000000000000001
272,132,129,19.24747046351363,25.106060606060606,0.021840500000000002,0.09000000000000001
273,135,132,19.192714287672214,25.14814814814815,0.021840500000000002,0.09000000000000001
274,134,131,19.230388601488997,25.276119402985074,0.021840500000000002,0.09000000000000001
275,137,134,19.184453236553583,25.576642335766422,0.021840500000000002,0.09000000000000001
276,135,132,19.25722401284302,25.614814814814814,0.021840500000000002,0.09000000000000001
277,137,134,19.259646027963086,25.554744525547445,0.021840500000000002,0.09000000000000001
278,135,132,19.400465350820795,25.57777777777778,0.021840500000000002,0.09000000000000001
279,134,131,19.501121909905056,25.529850746268657,0.021840500000000002,0.09000000000000001
280,135,132,19.399579186370403,25.4,0.021840500000000002,0.09000000000000001
281,137,134,19.39290580871675,25.306569343065693,0.021840500000000002,0.09000000000000001
282,136,133,19.395539361248634,25.095588235294116,0.021840500000000002,0.09000000000000001
283,135,132,19.377857994710567,24.977777777777778,0.021840500000000002,0.09000000000000001
284,136,133,19.281364278128446,24.83823529411765,0.021840500000000002,0.09000000000000001
285,136,133,19.240436414880712,24.720588235294116,0.021840500000000002,0.09000000000000001
286,140,137,19.274957670260978,24.792857142857144,0.021840500000000002,0.09000000000000001
287,142,139,19.05452288090136,24.669014084507044,0.021840500000000002,0.09000000000000001
288,140,138,19.010009729757964,24.535714285714285,0.021840500000000002,0.09000000000000001
289,140,138,18.83748677863068,24.15714285714286,0.021840500000000002,0.09000000000000001
290,140,138,18.800057617634497,23.928571428571427,0.021840500000000002,0.09000000000000001
291,142,140,18.759887605750677,23.950704225352112,0.021840500000000002,0.09000000000000001
292,143,141,18.74266973217421,24.181818181818183,0.021840500000000002,0.09000000000000001
293,142,140,18.422169801465945,24.464788732394368,0.021840500000000002,0.09000000000000001
294,146,144,18.40439741549078,24.52054794520548,0.021840500000000002,0.09000000000000001
295,148,147,18.455782298788915,24.324324324324323,0.021840500000000002,0.09000000000000001
296,145,144,18.340338296607467,24.344827586206897,0.021840500000000002,0.09000000000000001
297,147,146,18.36656353474399,24.625850340136054,0.021840500000000002,0.09000000000000001
298,148,147,18.296948645517077,24.60135135135135,0.021840500000000002,0.09000000000000001
299,148,147,18.390493867066063,24.472972972972972,0.021840500000000002,0.09000000000000001
300,148,146,18.448197979498094,24.385135135135137,0.021840500000000002,0.09000000000000001
301,147,145,18.65436505698631,24.68027210884354,0.020748475000000002,0.09000000000000001
302,149,147,18.51989807643449,24.409395973154364,0.020748475000000002,0.09000000000000001
303,151,149,18.463352526008677,24.271523178807946,0.020748475000000002,0.09000000000000001
304,147,145,18.614519470764495,24.503401360544217,0.020748475000000002,0.09000000000000001
305,144,142,18.694230261309897,24.61111111111111,0.020748475000000002,0.09000000000000001
306,146,144,18.83620317554992,25.04794520547945,0.020748475000000002,0.09000000000000001
307,144,142,18.780743207901605,24.756944444444443,0.020748475000000002,0.09000000000000001
308,144,142,18.695981438921045,24.82638888888889,0.020748475000000002,0.09000000000000001
309,142,140,18.58188472029197,24.816901408450704,0.020748475000000002,0.09000000000000001
310,143,141,18.734947574590972,25.20979020979021,0.020748475000000002,0.09000000000000001
311,141,139,18.919955384292876,25.411347517730498,0.020748475000000002,0.09000000000000001
312,141,139,18.77172964327832,25.113475177304963,0.020748475000000002,0.09000000000000001
313,143,141,18.663545958571394,25.062937062937063,0.020748475000000002,0.09000000000000001
314,145,143,18.679916100651475,25.317241379310346,0.020748475000000002,0.09000000000000001
315,144,142,18.81822605058294,25.48611111111111,0.020748475000000002,0.09000000000000001
316,147,145,18.712236027232915,25.408163265306122,0.020748475000000002,0.09000000000000001
317,145,144,18.787414205728446,25.282758620689656,0.020748475000000002,0.09000000000000001
318,144,143,18.81409275432683,24.98611111111111,0.020748475000000002,0.09000000000000001
319,148,147,18.703183240414354,24.7027027027027,0.020748475000000002,0.09000000000000001
320,152,151,18.754480464594852,24.888157894736842,0.020748475000000002,0.09000000000000001
321,157,156,18.824935410505528,25.11464968152866,0.020748475000000002,0.09000000000000001
322,159,158,18.690754011712833,25.12578616352201,0.020748475000000002,0.09000000000000001
323,157,156,18.863484355830018,25.401273885350317,0.020748475000000002,0.09000000000000001
324,156,155,18.749515325433034,25.474358974358974,0.020748475000000002,0.09000000000000001
325,153,152,18.87187626964124,25.398692810457515,0.020748475000000002,0.09000000000000001
326,152,151,18.80830020100195,24.986842105263158,0.020748475000000002,0.09000000000000001
327,150,149,18.925957032965144,24.94,0.020748475000000002,0.09000000000000001
328,151,150,18.842810425461835,25.09933774834437,0.020748475000000002,0.09000000000000001
329,150,149,18.873361228188745,25.106666666666666,0.020748475000000002,0.09000000000000001
330,149,148,18.857286428627813,25.328859060402685,0.020748475000000002,0.09000000000000001
331,152,151,18.80518269091539,25.13157894736842,0.020748475000000002,0.09000000000000001
332,154,153,18.7631417874023,25.233766233766232,0.020748475000000002,0.09000000000000001
333,153,152,18.755223194015386,25.11764705882353,0.020748475000000002,0.09000000000000001
334,154,153,18.709431832214797,25.025974025974026,0.020748475000000002,0.09000000000000001
335,156,155,18.70243552555909,24.884615384615383,0.020748475000000002,0.09000000000000001
336,157,156,18.673979340983898,25.0828025477707,0.020748475000000002,0.09000000000000001
337,157,156,18.72580673017693,25.280254777070063,0.020748475000000002,0.09000000000000001
338,155,154,18.69499546274128,25.193548387096776,0.020748475000000002,0.09000000000000001
339,153,152,18.796210577796657,25.209150326797385,0.020748475000000002,0.09000000000000001
340,155,154,18.673342639771757,25.322580645161292,0.020748475000000002,0.09000000000000001
341,157,156,18.70984666522301,25.24203821656051,0.020748475000000002,0.09000000000000001
342,157,156,18.69485063936829,25.21656050955414,0.020748475000000002,0.09000000000000001
343,155,154,18.731642264649405,25.096774193548388,0.020748475000000002,0.09000000000000001
344,153,152,18.58111322222999,24.81699346405229,0.020748475000000002,0.09000000000000001
345,153,152,18.71863525966274,24.69934640522876,0.020748475000000002,0.09000000000000001
346,152,151,18.697681472894182,24.907894736842106,0.020748475000000002,0.09000000000000001
347,153,152,18.57584533349943,24.58823529411765,0.020748475000000002,0.09000000000000001
348,150,149,18.66136878314515,24.58,0.020748475000000002,0.09000000000000001
349,146,145,18.72996817427529,24.30821917808219,0.020748475000000002,0.09000000000000001
350,143,142,18.80768886628281,24.853146853146853,0.020748475000000002,0.09000000000000001
351,142,141,18.825748684210566,24.838028169014084,0.022823322500000003,0.08100000000000002
352,142,141,18.859752071011947,24.809859154929576,0.022823322500000003,0.08100000000000002
353,142,141,19.162527138880687,24.93661971830986,0.022823322500000003,0.08100000000000002
354,138,137,19.060403296337004,24.985507246376812,0.022823322500000003,0.08100000000000002
355,140,139,18.955005387573284,24.97142857142857,0.022823322500000003,0.08100000000000002
356,138,137,18.971757552037836,24.855072463768117,0.022823322500000003,0.08100000000000002
357,138,137,18.90992587786736,24.869565217391305,0.022823322500000003,0.08100000000000002
358,137,136,18.89969339208525,24.970802919708028,0.022823322500000003,0.08100000000000002
359,133,132,18.87681957956278,24.74436090225564,0.022823322500000003,0.08100000000000002
360,134,133,18.920587304895598,25.119402985074625,0.022823322500000003,0.08100000000000002
361,131,130,18.751839231483057,25.297709923664122,0.022823322500000003,0.08100000000000002
362,131,130,18.649769400958967,25.091603053435115,0.022823322500000003,0.08100000000000002
363,128,127,18.77928656668283,25.421875,0.022823322500000003,0.08100000000000002
364,125,124,18.903849470726087,25.464,0.022823322500000003,0.08100000000000002
365,125,125,18.857082415280704,25.608,0.022823322500000003,0.08100000000000002
366,122,122,18.98853034538305,25.524590163934427,0.022823322500000003,0.08100000000000002
367,122,122,18.996070647957126,25.5327868852459,0.022823322500000003,0.08100000000000002
368,122,122,19.052812142939565,25.21311475409836,0.022823322500000003,0.08100000000000002
369,122,122,19.015889540720114,25.221311475409838,0.022823322500000003,0.08100000000000002
370,124,124,19.006132321620647,25.225806451612904,0.022823322500000003,0.08100000000000002
371,122,122,19.174093039675153,25.33606557377049,0.022823322500000003,0.08100000000000002
372,123,123,19.403738929827938,25.51219512195122,0.022823322500000003,0.08100000000000002
373,124,124,19.349628724243786,25.5,0.022823322500000003,0.08100000000000002
374,125,125,19.299775883837714,25.16,0.022823322500000003,0.08100000000000002
375,126,126,19.29453895892885,25.253968253968253,0.022823322500000003,0.08100000000000002
376,128,128,19.262452217820357,25.359375,0.022823322500000003,0.08100000000000002
377,126,126,19.20527179731777,25.341269841269842,0.022823322500000003,0.08100000000000002
378,129,129,19.295827574012275,25.186046511627907,0.022823322500000003,0.08100000000000002
379,132,132,19.17463673837393,24.901515151515152,0.022823322500000003,0.08100000000000002
380,132,132,19.21875112782953,25.03787878787879,0.022823322500000003,0.08100000000000002
381,138,138,19.155464879225036,24.81159420289855,0.022823322500000003,0.08100000000000002
382,137,137,18.969749958620085,24.364963503649633,0.022823322500000003,0.08100000000000002
383,140,140,18.805096302071114,24.37142857142857,0.022823322500000003,0.08100000000000002
384,141,141,18.549084953598133,24.326241134751772,0.022823322500000003,0.08100000000000002
385,139,139,18.486433668824745,24.151079136690647,0.022823322500000003,0.08100000000000002
386,140,140,18.407998405283855,24.035714285714285,0.022823322500000003,0.08100000000000002
387,139,139,18.27971700233643,23.776978417266186,0.022823322500000003,0.08100000000000002
388,140,140,18.242707278052542,23.72142857142857,0.022823322500000003,0.08100000000000002
389,142,142,18.173745264499573,23.514084507042252,0.022823322500000003,0.08100000000000002
390,139,139,18.254356606551834,23.863309352517987,0.022823322500000003,0.08100000000000002
391,138,138,18.446178757280318,24.22463768115942,0.022823322500000003,0.08100000000000002
392,136,136,18.42136230351672,24.21323529411765,0.022823322500000003,0.08100000000000002
393,136,136,18.42136230351672,24.21323529411765,0.022823322500000003,0.08100000000000002
394,133,133,18.34129966620837,24.225563909774436,0.022823322500000003,0.08100000000000002
395,132,132,18.373278860606227,24.446969696969695,0.022823322500000003,0.08100000000000002
396,132,132,18.47579618001842,24.568181818181817,0.022823322500000003,0.08100000000000002
397,133,133,18.520131568966818,24.285714285714285,0.022823322500000003,0.08100000000000002
398,135,135,18.596389160453167,24.844444444444445,0.022823322500000003,0.08100000000000002
