step,population,diversity,avg_fitness,cooperation_index,mutation_rate,environmental_pressure
39,148,62,18.96172624128502,27.87837837837838,0.02,0.1
40,157,63,19.063857136279875,27.636942675159236,0.02,0.1
41,166,65,19.010313902803432,27.566265060240966,0.02,0.1
42,175,66,18.94550074964685,27.622857142857143,0.02,0.1
43,178,69,18.80605948087495,27.45505617977528,0.02,0.1
44,183,69,18.672683388361246,26.907103825136613,0.02,0.1
45,189,71,18.653537888550687,26.74074074074074,0.02,0.1
46,194,72,18.591848862312478,26.536082474226806,0.02,0.1
47,200,74,18.544091885508113,26.48,0.02,0.1
48,210,77,18.52155193513395,26.738095238095237,0.02,0.1
49,216,81,18.448903832740854,26.89351851851852,0.02,0.1
50,224,87,18.269388094824073,26.763392857142858,0.02,0.1
51,233,91,18.25884695486363,26.48497854077253,0.02,0.1
52,239,92,18.18640006268492,26.539748953974897,0.02,0.1
53,249,95,18.22321432165845,26.353413654618475,0.02,0.1
54,259,99,18.251192190985055,26.20849420849421,0.02,0.1
55,266,101,18.242641941096966,26.097744360902254,0.02,0.1
56,272,100,18.21323995962801,26.125,0.02,0.1
57,276,101,18.22610979607252,26.08695652173913,0.02,0.1
58,280,102,18.22682360416641,26.15714285714286,0.02,0.1
59,282,103,18.275615147087066,26.28014184397163,0.02,0.1
60,276,100,18.443477726173743,26.3768115942029,0.02,0.1
61,286,101,18.359646362883822,26.013986013986013,0.02,0.1
62,289,103,18.36600955772415,26.05536332179931,0.02,0.1
63,294,105,18.432584415621626,26.037414965986393,0.02,0.1
64,298,111,18.505291691408598,26.104026845637584,0.02,0.1
65,303,114,18.576040429129225,26.24092409240924,0.02,0.1
66,303,113,18.577265316910182,26.04950495049505,0.02,0.1
67,305,116,18.74980539082046,26.19344262295082,0.02,0.1
68,306,117,18.79259825228742,26.04901960784314,0.02,0.1
69,308,118,18.809712435008123,25.931818181818183,0.02,0.1
70,308,117,18.893228681796458,25.98051948051948,0.02,0.1
71,312,119,18.917838998809078,25.82051282051282,0.02,0.1
72,313,118,18.99224461445123,25.952076677316295,0.02,0.1
73,312,118,19.057090382301695,25.67948717948718,0.02,0.1
74,310,117,19.08763031667543,25.793548387096774,0.02,0.1
75,311,118,19.0398177508098,25.781350482315112,0.02,0.1
76,312,120,19.073625938408977,25.778846153846153,0.02,0.1
77,314,120,19.105985644319695,25.761146496815286,0.02,0.1
78,314,123,19.15107780555527,25.5828025477707,0.02,0.1
79,314,123,19.25311844015471,25.515923566878982,0.02,0.1
80,311,123,19.36302089817928,25.636655948553056,0.02,0.1
81,308,123,19.512877578001568,25.503246753246753,0.02,0.1
82,308,124,19.59372553744301,25.568181818181817,0.02,0.1
83,312,128,19.603054040059135,25.275641025641026,0.02,0.1
84,310,129,19.615106424825804,25.07741935483871,0.02,0.1
85,307,129,19.70366000588058,25.201954397394136,0.02,0.1
86,307,129,19.737205375543827,25.306188925081432,0.02,0.1
87,307,130,19.803266033874838,25.335504885993487,0.02,0.1
88,307,130,19.80837191785836,25.332247557003257,0.02,0.1
89,307,133,19.751429894372635,25.149837133550488,0.02,0.1
90,302,130,19.899076207080306,25.2317880794702,0.02,0.1
91,298,129,20.03827635018006,25.44295302013423,0.02,0.1
92,295,127,20.123072224313855,25.464406779661015,0.02,0.1
93,294,128,20.14969681936462,25.45578231292517,0.02,0.1
94,294,127,20.24427303621093,25.336734693877553,0.02,0.1
95,292,125,20.338225544030255,25.34931506849315,0.02,0.1
96,291,126,20.29975363642425,25.219931271477662,0.02,0.1
97,292,127,20.274661280194664,25.02054794520548,0.02,0.1
98,293,129,20.230873525471026,25.081911262798634,0.02,0.1
99,292,130,20.201344221810935,24.934931506849313,0.02,0.1
100,296,135,20.18800920740139,25.06756756756757,0.02,0.1
101,301,141,20.08487132690996,25.17940199335548,0.02,0.1
102,299,142,20.082243740123925,25.217391304347824,0.02,0.1
103,294,142,20.219733954581244,25.3843537414966,0.02,0.1
104,293,144,20.21154723061012,25.627986348122867,0.02,0.1
105,289,141,20.31963810424272,25.865051903114185,0.02,0.1
106,287,141,20.45945158014006,26.05923344947735,0.02,0.1
107,286,143,20.476405106189542,26.125874125874127,0.02,0.1
108,284,144,20.465008099114183,26.073943661971832,0.02,0.1
109,284,149,20.498701511879677,26.091549295774648,0.02,0.1
110,281,148,20.504797226627176,25.95373665480427,0.02,0.1
111,275,147,20.546621758634117,25.901818181818182,0.02,0.1
112,271,146,20.626394820724165,25.948339483394832,0.02,0.1
113,272,148,20.58273544397792,25.794117647058822,0.02,0.1
114,270,146,20.72394166158341,25.94814814814815,0.02,0.1
115,268,146,20.68935502791799,25.80223880597015,0.02,0.1
116,262,145,20.731956753375748,25.980916030534353,0.02,0.1
117,262,148,20.702382243832645,25.958015267175572,0.02,0.1
118,256,146,20.73553024218849,25.796875,0.02,0.1
119,253,146,20.757351949919137,25.806324110671937,0.02,0.1
120,249,146,20.74645843260124,25.8714859437751,0.02,0.1
121,250,147,20.61964317313862,25.844,0.02,0.1
122,246,147,20.575768446467862,25.565040650406505,0.02,0.1
123,247,151,20.505397077906256,25.65991902834008,0.02,0.1
124,245,152,20.589873669919836,25.89387755102041,0.02,0.1
125,236,149,20.610023369386017,25.91949152542373,0.02,0.1
126,232,145,20.590904479992265,25.525862068965516,0.02,0.1
127,230,145,20.675847610914868,25.765217391304347,0.02,0.1
128,227,145,20.62374169428975,25.577092511013216,0.02,0.1
129,229,147,20.52059600894645,25.54585152838428,0.02,0.1
130,229,150,20.44396393718577,25.480349344978166,0.02,0.1
131,229,151,20.36800877476494,25.38427947598253,0.02,0.1
132,222,150,20.379483719144215,25.65765765765766,0.02,0.1
133,218,150,20.39642669039203,25.75229357798165,0.02,0.1
134,218,151,20.354937011744994,25.56422018348624,0.02,0.1
135,217,152,20.371621812489437,25.548387096774192,0.02,0.1
136,215,151,20.37716025970604,25.516279069767442,0.02,0.1
137,213,150,20.371895603418015,25.577464788732396,0.02,0.1
138,211,150,20.31132644677632,25.47867298578199,0.02,0.1
139,209,149,20.256300641316194,25.70334928229665,0.02,0.1
140,211,153,20.245005213903575,25.976303317535546,0.02,0.1
141,203,147,20.139237899113795,25.738916256157637,0.02,0.1
142,203,147,20.170251192552843,25.832512315270936,0.02,0.1
143,199,147,20.16500258180838,25.809045226130653,0.02,0.1
144,198,147,20.194887881299433,25.858585858585858,0.02,0.1
145,195,146,20.18036164785716,25.82051282051282,0.02,0.1
146,195,146,20.165575989958445,25.82051282051282,0.02,0.1
147,191,145,20.008049284723203,25.403141361256544,0.02,0.1
148,190,146,19.91771816304756,25.31578947368421,0.02,0.1
149,182,140,20.10954797264646,25.532967032967033,0.02,0.1
150,178,136,20.221664196182633,25.584269662921347,0.02,0.1
151,177,137,20.174126980974748,25.615819209039547,0.022000000000000002,0.09000000000000001
152,178,139,20.162548907009565,25.780898876404493,0.022000000000000002,0.09000000000000001
153,178,140,20.019909546691057,25.589887640449437,0.022000000000000002,0.09000000000000001
154,175,140,20.094259937472543,25.645714285714284,0.022000000000000002,0.09000000000000001
155,175,141,20.12846382882548,25.731428571428573,0.022000000000000002,0.09000000000000001
156,173,141,19.979228538452794,25.526011560693643,0.022000000000000002,0.09000000000000001
157,165,135,20.095809186847184,25.527272727272727,0.022000000000000002,0.09000000000000001
158,163,134,20.0313552450498,25.39877300613497,0.022000000000000002,0.09000000000000001
159,163,134,20.031576699177975,25.049079754601227,0.022000000000000002,0.09000000000000001
160,161,132,19.985867761268995,24.86335403726708,0.022000000000000002,0.09000000000000001
161,160,132,20.001523013896882,25.1625,0.022000000000000002,0.09000000000000001
162,155,129,20.057106124671424,25.29032258064516,0.022000000000000002,0.09000000000000001
163,155,131,20.004924140634255,25.141935483870967,0.022000000000000002,0.09000000000000001
164,153,130,19.919046090423073,24.836601307189543,0.022000000000000002,0.09000000000000001
165,156,133,19.917612759629346,24.897435897435898,0.022000000000000002,0.09000000000000001
166,156,137,19.858685887353055,25.05128205128205,0.022000000000000002,0.09000000000000001
167,153,136,19.7832860372058,25.15686274509804,0.022000000000000002,0.09000000000000001
168,148,131,19.667114127600854,24.635135135135137,0.022000000000000002,0.09000000000000001
169,147,132,19.728484621067636,24.897959183673468,0.022000000000000002,0.09000000000000001
170,149,134,19.643272686792344,24.885906040268456,0.022000000000000002,0.09000000000000001
171,145,131,19.74559340001822,25.50344827586207,0.022000000000000002,0.09000000000000001
172,144,131,19.707448823643645,25.32638888888889,0.022000000000000002,0.09000000000000001
173,144,131,19.632963173036,25.1875,0.022000000000000002,0.09000000000000001
174,142,129,19.623035461587705,25.176056338028168,0.022000000000000002,0.09000000000000001
175,147,134,19.36856478658343,24.91156462585034,0.022000000000000002,0.09000000000000001
176,143,132,19.271143895214212,24.482517482517483,0.022000000000000002,0.09000000000000001
177,138,128,19.368457510968597,24.869565217391305,0.022000000000000002,0.09000000000000001
178,140,131,19.34701000967529,24.864285714285714,0.022000000000000002,0.09000000000000001
179,137,128,19.43818001851052,24.846715328467152,0.022000000000000002,0.09000000000000001
180,140,131,19.271061734142734,24.564285714285713,0.022000000000000002,0.09000000000000001
181,140,131,19.327224211291284,24.635714285714286,0.022000000000000002,0.09000000000000001
182,140,131,19.2527849403361,24.792857142857144,0.022000000000000002,0.09000000000000001
183,140,132,19.242935166597526,24.914285714285715,0.022000000000000002,0.09000000000000001
184,137,129,19.067372221514724,24.56934306569343,0.022000000000000002,0.09000000000000001
185,137,129,19.067372221514724,24.56934306569343,0.022000000000000002,0.09000000000000001
186,137,129,19.204455593837483,24.99270072992701,0.022000000000000002,0.09000000000000001
187,135,128,19.26368139768208,24.866666666666667,0.022000000000000002,0.09000000000000001
188,133,126,19.272439822728717,24.62406015037594,0.022000000000000002,0.09000000000000001
189,134,126,19.33306198844544,24.97761194029851,0.022000000000000002,0.09000000000000001
190,132,124,19.397383311033757,25.227272727272727,0.022000000000000002,0.09000000000000001
191,133,125,19.459610019834013,25.263157894736842,0.022000000000000002,0.09000000000000001
192,133,125,19.38525700646097,25.51127819548872,0.022000000000000002,0.09000000000000001
193,134,126,19.360014088748528,25.313432835820894,0.022000000000000002,0.09000000000000001
194,134,126,19.39497209796529,25.33582089552239,0.022000000000000002,0.09000000000000001
195,132,124,19.328702084954372,25.303030303030305,0.022000000000000002,0.09000000000000001
196,132,124,19.171770079639465,25.484848484848484,0.022000000000000002,0.09000000000000001
197,129,122,19.164326478421323,25.643410852713178,0.022000000000000002,0.09000000000000001
198,128,121,19.152007789509952,25.7578125,0.022000000000000002,0.09000000000000001
199,126,119,19.356986171326064,25.99206349206349,0.022000000000000002,0.09000000000000001
200,126,119,19.33330360277165,25.849206349206348,0.022000000000000002,0.09000000000000001
201,129,122,19.20077027884069,25.48062015503876,0.024200000000000003,0.09000000000000001
202,131,123,19.123518926571023,25.33587786259542,0.024200000000000003,0.09000000000000001
203,131,123,19.265755004478834,25.793893129770993,0.024200000000000003,0.09000000000000001
204,134,126,19.373491893388564,25.73134328358209,0.024200000000000003,0.09000000000000001
205,134,127,19.159464844221013,25.16417910447761,0.024200000000000003,0.09000000000000001
206,135,128,19.137045622275597,24.91111111111111,0.024200000000000003,0.09000000000000001
207,139,132,19.010853345585463,24.841726618705035,0.024200000000000003,0.09000000000000001
208,140,134,18.881528531395904,25.05,0.024200000000000003,0.09000000000000001
209,138,132,18.957899972771852,25.094202898550726,0.024200000000000003,0.09000000000000001
210,137,132,18.98106813750504,25.131386861313867,0.024200000000000003,0.09000000000000001
211,139,136,18.81387545392497,25.654676258992804,0.024200000000000003,0.09000000000000001
212,140,138,18.861548842194242,26.2,0.024200000000000003,0.09000000000000001
213,141,138,18.816042494384416,26.05673758865248,0.024200000000000003,0.09000000000000001
214,142,139,18.70992307689624,26.0,0.024200000000000003,0.09000000000000001
215,139,136,18.74530041799784,26.237410071942445,0.024200000000000003,0.09000000000000001
216,139,136,18.807508145520497,26.014388489208635,0.024200000000000003,0.09000000000000001
217,138,135,18.860544698389642,26.17391304347826,0.024200000000000003,0.09000000000000001
218,139,136,18.929547458230502,26.323741007194243,0.024200000000000003,0.09000000000000001
219,143,140,18.853830422876594,26.041958041958043,0.024200000000000003,0.09000000000000001
220,140,137,19.012965602845995,26.34285714285714,0.024200000000000003,0.09000000000000001
221,142,139,18.772034342710143,25.971830985915492,0.024200000000000003,0.09000000000000001
222,143,140,18.860698290718275,26.02097902097902,0.024200000000000003,0.09000000000000001
223,142,139,18.883642011537113,26.154929577464788,0.024200000000000003,0.09000000000000001
224,146,143,18.866842455684527,25.698630136986303,0.024200000000000003,0.09000000000000001
225,151,148,18.861894813005215,25.56953642384106,0.024200000000000003,0.09000000000000001
226,151,148,18.858515584399544,25.589403973509935,0.024200000000000003,0.09000000000000001
227,147,144,19.080632419020773,25.775510204081634,0.024200000000000003,0.09000000000000001
228,149,145,19.040700862708068,25.563758389261746,0.024200000000000003,0.09000000000000001
229,155,150,19.127681516076443,25.761290322580646,0.024200000000000003,0.09000000000000001
230,157,152,19.067921211790843,25.579617834394906,0.024200000000000003,0.09000000000000001
231,157,152,18.95834679803416,25.522292993630572,0.024200000000000003,0.09000000000000001
232,157,152,18.985263999851927,25.50955414012739,0.024200000000000003,0.09000000000000001
233,160,155,18.863691903161516,25.475,0.024200000000000003,0.09000000000000001
234,159,154,18.964139160294877,25.742138364779873,0.024200000000000003,0.09000000000000001
235,159,154,18.9144055094278,25.60377358490566,0.024200000000000003,0.09000000000000001
236,157,152,19.00161047694863,25.904458598726116,0.024200000000000003,0.09000000000000001
237,155,150,18.96284158434132,25.948387096774194,0.024200000000000003,0.09000000000000001
238,160,155,18.705334009791315,26.0125,0.024200000000000003,0.09000000000000001
239,156,151,18.78010186237747,26.025641025641026,0.024200000000000003,0.09000000000000001
240,157,152,18.7450752076182,26.012738853503183,0.024200000000000003,0.09000000000000001
241,156,151,18.702995761401656,26.006410256410255,0.024200000000000003,0.09000000000000001
242,155,150,18.754398014850917,26.141935483870967,0.024200000000000003,0.09000000000000001
243,153,148,18.907929108856322,25.947712418300654,0.024200000000000003,0.09000000000000001
244,152,147,18.924806107078066,26.039473684210527,0.024200000000000003,0.09000000000000001
245,153,148,18.917893493995777,25.986928104575163,0.024200000000000003,0.09000000000000001
246,148,143,19.049616494642507,26.27027027027027,0.024200000000000003,0.09000000000000001
247,147,142,18.944679142986413,26.05442176870748,0.024200000000000003,0.09000000000000001
248,150,145,19.155693188424237,26.26,0.024200000000000003,0.09000000000000001
249,149,144,19.188562668822357,26.241610738255034,0.024200000000000003,0.09000000000000001
250,150,145,19.19863969215633,26.293333333333333,0.024200000000000003,0.09000000000000001
251,149,144,19.18606118360087,26.644295302013422,0.026620000000000005,0.09000000000000001
252,145,141,19.244274741256703,26.8,0.026620000000000005,0.09000000000000001
253,145,141,19.129120217709264,26.517241379310345,0.026620000000000005,0.09000000000000001
254,140,136,19.17161353819284,26.507142857142856,0.026620000000000005,0.09000000000000001
255,139,135,19.146523927693654,26.31654676258993,0.026620000000000005,0.09000000000000001
256,141,137,19.038660319997984,26.106382978723403,0.026620000000000005,0.09000000000000001
257,142,138,18.713364458598537,25.429577464788732,0.026620000000000005,0.09000000000000001
258,141,137,18.68265674069419,25.163120567375888,0.026620000000000005,0.09000000000000001
259,139,135,18.71405141285503,25.007194244604317,0.026620000000000005,0.09000000000000001
260,139,135,18.728152629044764,25.014388489208635,0.026620000000000005,0.09000000000000001
261,141,137,18.740452969745764,25.134751773049647,0.026620000000000005,0.09000000000000001
262,141,137,18.678119346963292,25.113475177304963,0.026620000000000005,0.09000000000000001
263,143,139,18.63084399568531,25.25874125874126,0.026620000000000005,0.09000000000000001
264,143,139,18.69753046361989,25.692307692307693,0.026620000000000005,0.09000000000000001
265,147,143,18.507733560783347,25.374149659863946,0.026620000000000005,0.09000000000000001
266,141,137,18.801184494373814,25.68794326241135,0.026620000000000005,0.09000000000000001
267,141,137,18.83855714718506,25.68794326241135,0.026620000000000005,0.09000000000000001
268,144,140,18.673316864784525,25.27777777777778,0.026620000000000005,0.09000000000000001
269,147,143,18.653319287351707,25.428571428571427,0.026620000000000005,0.09000000000000001
270,150,146,18.607528941939858,25.30666666666667,0.026620000000000005,0.09000000000000001
271,149,145,18.623442287841517,25.107382550335572,0.026620000000000005,0.09000000000000001
272,149,145,18.544500479535344,24.91946308724832,0.026620000000000005,0.09000000000000001
273,147,143,18.56975188984099,24.693877551020407,0.026620000000000005,0.09000000000000001
274,143,139,18.642810005151553,24.552447552447553,0.026620000000000005,0.09000000000000001
275,143,139,18.61056543998669,24.853146853146853,0.026620000000000005,0.09000000000000001
276,144,139,18.618670595833922,24.95138888888889,0.026620000000000005,0.09000000000000001
277,141,136,18.640490629612675,25.19148936170213,0.026620000000000005,0.09000000000000001
278,141,137,18.556767151115526,25.0354609929078,0.026620000000000005,0.09000000000000001
279,141,137,18.65068489351395,25.19148936170213,0.026620000000000005,0.09000000000000001
280,142,138,18.659567370063147,25.35211267605634,0.026620000000000005,0.09000000000000001
281,141,137,18.580878194223548,25.070921985815602,0.026620000000000005,0.09000000000000001
282,143,139,18.470670710567912,24.95104895104895,0.026620000000000005,0.09000000000000001
283,139,136,18.530141813838426,24.755395683453237,0.026620000000000005,0.09000000000000001
284,141,138,18.554027212460678,24.73758865248227,0.026620000000000005,0.09000000000000001
285,141,138,18.639419311628686,24.97872340425532,0.026620000000000005,0.09000000000000001
286,141,138,18.639419311628686,24.97872340425532,0.026620000000000005,0.09000000000000001
287,140,137,18.589491298205914,24.942857142857143,0.026620000000000005,0.09000000000000001
288,140,137,18.613648410072607,25.09285714285714,0.026620000000000005,0.09000000000000001
289,140,137,18.597770894373642,24.935714285714287,0.026620000000000005,0.09000000000000001
290,142,139,18.550889488283637,25.035211267605632,0.026620000000000005,0.09000000000000001
291,144,141,18.349535788166172,24.9375,0.026620000000000005,0.09000000000000001
292,141,138,18.457878873738885,24.76595744680851,0.026620000000000005,0.09000000000000001
293,143,140,18.41090717594736,24.60839160839161,0.026620000000000005,0.09000000000000001
294,144,141,18.263751562070595,24.395833333333332,0.026620000000000005,0.09000000000000001
295,144,141,18.32366879508889,24.430555555555557,0.026620000000000005,0.09000000000000001
296,144,141,18.28813856386171,24.583333333333332,0.026620000000000005,0.09000000000000001
297,141,138,18.276508268565614,24.829787234042552,0.026620000000000005,0.09000000000000001
298,139,136,18.35485829923425,24.964028776978417,0.026620000000000005,0.09000000000000001
299,137,134,18.458108141566395,25.065693430656935,0.026620000000000005,0.09000000000000001
300,133,130,18.501693988316628,25.045112781954888,0.026620000000000005,0.09000000000000001
301,132,129,18.63594310988892,25.46212121212121,0.029282000000000006,0.09000000000000001
302,131,128,18.662801766928755,25.229007633587788,0.029282000000000006,0.09000000000000001
303,129,126,18.734797541949746,24.852713178294575,0.029282000000000006,0.09000000000000001
304,131,128,18.712831479896206,24.80916030534351,0.029282000000000006,0.09000000000000001
305,132,129,18.68408593688216,24.765151515151516,0.029282000000000006,0.09000000000000001
306,130,127,18.692049765993087,25.123076923076923,0.029282000000000006,0.09000000000000001
307,129,126,18.698869885062887,25.147286821705425,0.029282000000000006,0.09000000000000001
308,128,125,18.99736359416434,25.3671875,0.029282000000000006,0.09000000000000001
309,130,127,18.85763161760377,25.453846153846154,0.029282000000000006,0.09000000000000001
310,131,128,18.766028487032543,25.3206106870229,0.029282000000000006,0.09000000000000001
311,126,123,18.731181228042846,24.96825396825397,0.029282000000000006,0.09000000000000001
312,130,127,18.430939233235485,25.115384615384617,0.029282000000000006,0.09000000000000001
313,133,130,18.395349698412858,24.962406015037594,0.029282000000000006,0.09000000000000001
314,133,130,18.411696602843705,24.81954887218045,0.029282000000000006,0.09000000000000001
315,132,129,18.387725933924987,24.515151515151516,0.029282000000000006,0.09000000000000001
316,132,129,18.45736720212589,24.553030303030305,0.029282000000000006,0.09000000000000001
317,131,129,18.380163398404246,24.519083969465647,0.029282000000000006,0.09000000000000001
318,132,131,18.550253922950933,24.227272727272727,0.029282000000000006,0.09000000000000001
319,133,132,18.51406739476704,24.203007518796994,0.029282000000000006,0.09000000000000001
320,130,129,18.65503262209011,24.661538461538463,0.029282000000000006,0.09000000000000001
321,131,130,18.60503463425566,24.480916030534353,0.029282000000000006,0.09000000000000001
322,131,130,18.600956029758127,24.53435114503817,0.029282000000000006,0.09000000000000001
323,127,127,18.629411521834303,24.559055118110237,0.029282000000000006,0.09000000000000001
324,128,128,18.53218487934718,24.3125,0.029282000000000006,0.09000000000000001
325,131,131,18.542974269940487,24.748091603053435,0.029282000000000006,0.09000000000000001
326,130,130,18.554245343880396,24.815384615384616,0.029282000000000006,0.09000000000000001
327,132,132,18.616481202071565,25.015151515151516,0.029282000000000006,0.09000000000000001
328,133,133,18.529489540048168,25.18045112781955,0.029282000000000006,0.09000000000000001
329,133,133,18.572750054673172,25.165413533834588,0.029282000000000006,0.09000000000000001
330,131,131,18.53803646454837,25.106870229007633,0.029282000000000006,0.09000000000000001
331,131,131,18.53803646454837,25.106870229007633,0.029282000000000006,0.09000000000000001
332,131,131,18.582542589054388,25.30534351145038,0.029282000000000006,0.09000000000000001
333,128,128,18.7464951533645,25.4140625,0.029282000000000006,0.09000000000000001
334,128,128,18.871384100923724,25.8046875,0.029282000000000006,0.09000000000000001
335,127,127,19.02727828480193,26.04724409448819,0.029282000000000006,0.09000000000000001
336,130,130,18.87786320380888,25.715384615384615,0.029282000000000006,0.09000000000000001
337,128,128,18.864085416080318,25.640625,0.029282000000000006,0.09000000000000001
338,128,128,18.90274885061243,25.84375,0.029282000000000006,0.09000000000000001
339,128,128,18.871924930356137,25.640625,0.029282000000000006,0.09000000000000001
340,125,125,18.881196798424398,25.648,0.029282000000000006,0.09000000000000001
341,121,121,18.79570022609719,25.289256198347108,0.029282000000000006,0.09000000000000001
342,121,121,18.80648437671807,25.00826446280992,0.029282000000000006,0.09000000000000001
343,121,121,18.77459790702973,24.90082644628099,0.029282000000000006,0.09000000000000001
344,125,125,18.684606204572663,24.856,0.029282000000000006,0.09000000000000001
345,121,121,18.67126747368358,25.15702479338843,0.029282000000000006,0.09000000000000001
346,118,118,18.723312318836673,25.110169491525422,0.029282000000000006,0.09000000000000001
347,121,121,18.756034141140013,25.47107438016529,0.029282000000000006,0.09000000000000001
348,124,124,18.73821076288514,25.806451612903224,0.029282000000000006,0.09000000000000001
349,124,124,18.686862344903844,26.024193548387096,0.029282000000000006,0.09000000000000001
350,122,122,18.727431380621677,26.204918032786885,0.029282000000000006,0.09000000000000001
351,122,122,18.8386497987686,26.37704918032787,0.029282000000000006,0.09000000000000001
352,124,124,19.026358837474763,26.991935483870968,0.029282000000000006,0.09000000000000001
353,125,125,19.090220426224715,27.472,0.029282000000000006,0.09000000000000001
354,131,131,19.069724598076345,27.14503816793893,0.029282000000000006,0.09000000000000001
355,133,133,18.837920612776557,26.909774436090224,0.029282000000000006,0.09000000000000001
356,133,133,18.978360848424547,27.25563909774436,0.029282000000000006,0.09000000000000001
357,134,134,18.873152754479374,27.059701492537314,0.029282000000000006,0.09000000000000001
358,132,132,19.082547606014543,27.507575757575758,0.029282000000000006,0.09000000000000001
359,136,136,18.819202972392652,27.183823529411764,0.029282000000000006,0.09000000000000001
360,136,136,18.793880023797776,27.11764705882353,0.029282000000000006,0.09000000000000001
361,136,136,18.793880023797776,27.11764705882353,0.029282000000000006,0.09000000000000001
362,135,135,18.860009529986968,26.97037037037037,0.029282000000000006,0.09000000000000001
363,137,137,18.979161435104846,26.817518248175183,0.029282000000000006,0.09000000000000001
364,137,137,18.980637685394104,26.744525547445257,0.029282000000000006,0.09000000000000001
365,138,138,18.92699915643938,26.52173913043478,0.029282000000000006,0.09000000000000001
366,140,140,18.843363629197153,26.37857142857143,0.029282000000000006,0.09000000000000001
367,142,142,18.686716907967003,26.359154929577464,0.029282000000000006,0.09000000000000001
368,140,140,18.761499041372087,26.47142857142857,0.029282000000000006,0.09000000000000001
369,138,138,18.88612126462433,26.17391304347826,0.029282000000000006,0.09000000000000001
370,140,140,18.93789700123718,25.428571428571427,0.029282000000000006,0.09000000000000001
371,142,142,18.793451382648772,25.401408450704224,0.029282000000000006,0.09000000000000001
372,140,140,18.727192271956774,25.135714285714286,0.029282000000000006,0.09000000000000001
373,141,141,18.750021208383902,25.21985815602837,0.029282000000000006,0.09000000000000001
374,145,145,18.8252232961457,25.50344827586207,0.029282000000000006,0.09000000000000001
375,147,147,18.721273857139185,25.45578231292517,0.029282000000000006,0.09000000000000001
376,147,147,18.701606921569844,25.73469387755102,0.029282000000000006,0.09000000000000001
377,150,150,18.66237072272559,25.92,0.029282000000000006,0.09000000000000001
378,145,145,18.805955215494585,25.82758620689655,0.029282000000000006,0.09000000000000001
379,143,143,18.832013157056828,25.944055944055943,0.029282000000000006,0.09000000000000001
380,144,144,18.752887702909213,25.930555555555557,0.029282000000000006,0.09000000000000001
381,145,145,18.939280396252407,25.868965517241378,0.029282000000000006,0.09000000000000001
382,142,142,19.157487309792568,26.04225352112676,0.029282000000000006,0.09000000000000001
383,140,140,19.142654226768034,26.271428571428572,0.029282000000000006,0.09000000000000001
384,140,140,19.11441490632768,26.392857142857142,0.029282000000000006,0.09000000000000001
385,141,141,19.149164530024592,26.120567375886523,0.029282000000000006,0.09000000000000001
386,141,141,19.08987762350907,26.141843971631207,0.029282000000000006,0.09000000000000001
387,143,143,19.15314608022135,26.244755244755243,0.029282000000000006,0.09000000000000001
388,144,144,19.069720873474537,26.38888888888889,0.029282000000000006,0.09000000000000001
