step,population,diversity,avg_fitness,cooperation_index,mutation_rate,environmental_pressure
40,117,58,16.78464037278641,25.863247863247864,0.02,0.1
41,121,59,16.76285259826647,26.0,0.02,0.1
42,125,59,16.674818151539103,25.464,0.02,0.1
43,127,59,16.793181671691876,25.401574803149607,0.02,0.1
44,133,59,16.91394522635351,25.541353383458645,0.02,0.1
45,140,62,16.759231070350694,24.835714285714285,0.02,0.1
46,143,62,16.901353052432952,24.60839160839161,0.02,0.1
47,149,66,17.02825822040831,24.77181208053691,0.02,0.1
48,154,68,17.23119879958231,24.92207792207792,0.02,0.1
49,155,68,17.36376464242725,24.806451612903224,0.02,0.1
50,158,68,17.343046398956293,25.0,0.02,0.1
51,162,69,17.574442253016908,25.28395061728395,0.02,0.1
52,163,70,17.568821459381212,25.429447852760735,0.02,0.1
53,168,73,17.737697789871,25.333333333333332,0.02,0.1
54,175,76,17.687676405351425,24.72,0.02,0.1
55,180,79,17.65078655474471,24.18888888888889,0.02,0.1
56,185,81,17.527252142581414,23.978378378378377,0.02,0.1
57,186,82,17.64003620623373,24.010752688172044,0.02,0.1
58,190,85,17.5480554881238,23.842105263157894,0.02,0.1
59,188,84,17.718505662597472,23.73936170212766,0.02,0.1
60,191,86,17.706932989326255,23.445026178010473,0.02,0.1
61,195,88,17.67644410609526,23.415384615384614,0.02,0.1
62,199,92,17.663963941481573,23.477386934673365,0.02,0.1
63,199,91,17.76121144573572,23.542713567839197,0.02,0.1
64,208,95,17.78162352985925,23.89903846153846,0.02,0.1
65,209,96,17.81454212714316,24.066985645933013,0.02,0.1
66,214,98,17.708819174951692,23.88317757009346,0.02,0.1
67,215,99,17.694844023528713,24.051162790697674,0.02,0.1
68,219,103,17.721001517204485,24.059360730593607,0.02,0.1
69,216,104,17.803655757342334,23.921296296296298,0.02,0.1
70,218,106,17.856218466628462,24.0,0.02,0.1
71,221,106,17.82503661316172,24.04977375565611,0.02,0.1
72,221,106,17.80861815504758,23.828054298642535,0.02,0.1
73,221,108,17.90221589777991,24.076923076923077,0.02,0.1
74,219,107,17.964965800822156,24.009132420091323,0.02,0.1
75,219,108,18.01368932673804,23.8675799086758,0.02,0.1
76,223,109,18.019805070117584,23.713004484304932,0.02,0.1
77,229,113,17.89479764960364,23.829694323144103,0.02,0.1
78,228,113,17.946992215884155,23.960526315789473,0.02,0.1
79,229,112,18.03382607371728,23.95633187772926,0.02,0.1
80,230,111,18.055264193043413,23.982608695652175,0.02,0.1
81,230,111,18.165863534898882,23.93913043478261,0.02,0.1
82,234,114,18.185861257080887,24.21794871794872,0.02,0.1
83,237,115,18.172731861336224,24.071729957805907,0.02,0.1
84,238,116,18.142339195934085,24.058823529411764,0.02,0.1
85,242,120,18.149704530801955,24.115702479338843,0.02,0.1
86,238,120,18.19091783213964,23.781512605042018,0.02,0.1
87,237,120,18.241953988453247,23.911392405063292,0.02,0.1
88,235,123,18.450225590483363,24.27659574468085,0.02,0.1
89,234,123,18.582692799583626,24.61965811965812,0.02,0.1
90,232,123,18.674268893589964,24.663793103448278,0.02,0.1
91,232,122,18.69758736622239,24.728448275862068,0.02,0.1
92,231,123,18.761904159178236,24.952380952380953,0.02,0.1
93,228,124,18.78115957016272,24.780701754385966,0.02,0.1
94,228,125,18.927776336405216,24.644736842105264,0.02,0.1
95,230,128,18.913186169255233,24.62608695652174,0.02,0.1
96,226,128,18.97163964511705,24.75221238938053,0.02,0.1
97,223,128,19.047880976673735,24.618834080717487,0.02,0.1
98,224,128,19.053851987078954,24.59375,0.02,0.1
99,221,128,19.10369228669045,24.65610859728507,0.02,0.1
100,221,128,19.098017177565897,24.615384615384617,0.02,0.1
101,222,131,18.959037796135597,24.34234234234234,0.019,0.09000000000000001
102,222,131,19.187401480685505,24.617117117117118,0.019,0.09000000000000001
103,225,133,19.047061135889265,24.462222222222223,0.019,0.09000000000000001
104,223,133,19.124263375271095,24.717488789237667,0.019,0.09000000000000001
105,223,135,19.101535633512142,24.739910313901344,0.019,0.09000000000000001
106,221,135,18.99737752781459,24.86425339366516,0.019,0.09000000000000001
107,224,140,19.007147952222137,25.053571428571427,0.019,0.09000000000000001
108,222,139,19.124373153836316,25.1981981981982,0.019,0.09000000000000001
109,223,142,19.042331206394703,25.08968609865471,0.019,0.09000000000000001
110,221,141,19.02585516836076,25.018099547511312,0.019,0.09000000000000001
111,221,143,19.07672538381656,25.13574660633484,0.019,0.09000000000000001
112,219,142,19.18015162026664,25.159817351598175,0.019,0.09000000000000001
113,217,143,19.139658492008728,24.91705069124424,0.019,0.09000000000000001
114,213,142,19.247637108112603,24.985915492957748,0.019,0.09000000000000001
115,215,144,19.24806757768478,25.027906976744188,0.019,0.09000000000000001
116,208,140,19.37629754815168,25.158653846153847,0.019,0.09000000000000001
117,210,139,19.547335155296246,25.571428571428573,0.019,0.09000000000000001
118,211,140,19.553070101007535,25.601895734597157,0.019,0.09000000000000001
119,205,139,19.684129192484434,26.058536585365854,0.019,0.09000000000000001
120,205,140,19.680256387631232,26.068292682926828,0.019,0.09000000000000001
121,207,144,19.655027021408003,26.41062801932367,0.019,0.09000000000000001
122,200,139,19.73529818070366,26.625,0.019,0.09000000000000001
123,201,140,19.62058552826996,26.35323383084577,0.019,0.09000000000000001
124,205,142,19.60926723135361,26.614634146341462,0.019,0.09000000000000001
125,208,146,19.55646011256355,26.629807692307693,0.019,0.09000000000000001
126,208,147,19.594129914928835,26.70673076923077,0.019,0.09000000000000001
127,207,146,19.660176578595028,26.753623188405797,0.019,0.09000000000000001
128,202,145,19.604335800258845,26.806930693069308,0.019,0.09000000000000001
129,201,145,19.516897859693714,26.592039800995025,0.019,0.09000000000000001
130,198,145,19.517248916964256,26.464646464646464,0.019,0.09000000000000001
131,196,143,19.57810694864734,26.392857142857142,0.019,0.09000000000000001
132,194,146,19.373787428592387,26.0,0.019,0.09000000000000001
133,195,147,19.284755449598975,25.72820512820513,0.019,0.09000000000000001
134,189,142,19.31646349358139,25.53968253968254,0.019,0.09000000000000001
135,188,143,19.35514722509298,25.585106382978722,0.019,0.09000000000000001
136,186,142,19.373075493328514,25.602150537634408,0.019,0.09000000000000001
137,182,140,19.392287775376317,25.774725274725274,0.019,0.09000000000000001
138,179,137,19.61192265268093,26.162011173184357,0.019,0.09000000000000001
139,176,133,19.4652943209523,25.914772727272727,0.019,0.09000000000000001
140,175,133,19.454695687470746,26.257142857142856,0.019,0.09000000000000001
141,177,135,19.406371002100265,26.508474576271187,0.019,0.09000000000000001
142,180,138,19.330331927789423,26.383333333333333,0.019,0.09000000000000001
143,176,135,19.461877269953973,26.556818181818183,0.019,0.09000000000000001
144,175,134,19.51542458785492,26.594285714285714,0.019,0.09000000000000001
145,178,139,19.407843107264494,26.421348314606742,0.019,0.09000000000000001
146,175,139,19.41002303382183,26.33142857142857,0.019,0.09000000000000001
147,172,139,19.417058409080024,26.63953488372093,0.019,0.09000000000000001
148,171,139,19.379529374105168,26.783625730994153,0.019,0.09000000000000001
149,168,137,19.567625722229177,26.875,0.019,0.09000000000000001
150,167,138,19.496315323970922,27.01197604790419,0.019,0.09000000000000001
151,169,140,19.426559986267375,27.236686390532544,0.019,0.08100000000000002
152,165,140,19.51710021424676,27.381818181818183,0.019,0.08100000000000002
153,167,143,19.53309732346782,27.4251497005988,0.019,0.08100000000000002
154,163,142,19.820252360550402,28.220858895705522,0.019,0.08100000000000002
155,161,140,19.827588989749625,28.26086956521739,0.019,0.08100000000000002
156,156,137,20.02082414929006,28.685897435897434,0.019,0.08100000000000002
157,158,139,19.91466974083033,28.734177215189874,0.019,0.08100000000000002
158,161,141,19.791417384162315,28.428571428571427,0.019,0.08100000000000002
159,163,143,19.80314799982363,28.337423312883434,0.019,0.08100000000000002
160,161,141,19.88167702122216,28.29192546583851,0.019,0.08100000000000002
161,160,140,19.92774969936909,28.45625,0.019,0.08100000000000002
162,157,138,19.89423942414269,28.401273885350317,0.019,0.08100000000000002
163,154,136,19.86533398843971,28.493506493506494,0.019,0.08100000000000002
164,159,141,19.690889312923222,28.28301886792453,0.019,0.08100000000000002
165,157,139,19.780873364374774,28.46496815286624,0.019,0.08100000000000002
166,156,139,19.81542401632171,28.44871794871795,0.019,0.08100000000000002
167,155,139,19.85104964256852,28.65806451612903,0.019,0.08100000000000002
168,154,140,19.741770022590913,28.16883116883117,0.019,0.08100000000000002
169,155,141,19.685214176665504,28.116129032258065,0.019,0.08100000000000002
170,151,138,19.71848006701553,28.225165562913908,0.019,0.08100000000000002
171,152,138,19.66913243386058,28.098684210526315,0.019,0.08100000000000002
172,150,137,19.651857098040836,28.18,0.019,0.08100000000000002
173,143,130,19.792187879845137,28.237762237762237,0.019,0.08100000000000002
174,144,130,19.802463690023714,28.166666666666668,0.019,0.08100000000000002
175,143,128,19.91927774084997,28.314685314685313,0.019,0.08100000000000002
176,143,129,19.803381756009593,28.013986013986013,0.019,0.08100000000000002
177,141,127,19.77041891024032,27.9645390070922,0.019,0.08100000000000002
178,142,129,19.580671583214276,27.640845070422536,0.019,0.08100000000000002
179,145,132,19.55177831377551,27.358620689655172,0.019,0.08100000000000002
180,148,135,19.569948852719687,27.425675675675677,0.019,0.08100000000000002
181,154,141,19.563619858192816,27.61038961038961,0.019,0.08100000000000002
182,155,142,19.47326962374844,27.296774193548387,0.019,0.08100000000000002
183,153,141,19.420444831178436,27.352941176470587,0.019,0.08100000000000002
184,150,139,19.5052516667838,27.713333333333335,0.019,0.08100000000000002
185,148,138,19.554209045207006,27.986486486486488,0.019,0.08100000000000002
186,150,141,19.437575432737404,28.06,0.019,0.08100000000000002
187,151,142,19.42432003940535,28.14569536423841,0.019,0.08100000000000002
188,152,143,19.608720994957615,28.894736842105264,0.019,0.08100000000000002
189,150,142,19.719630748611298,28.993333333333332,0.019,0.08100000000000002
190,150,143,19.605560655866967,28.80666666666667,0.019,0.08100000000000002
191,148,141,19.467798764855125,28.695945945945947,0.019,0.08100000000000002
192,147,140,19.603421019500512,29.047619047619047,0.019,0.08100000000000002
193,147,140,19.60247937965611,28.965986394557824,0.019,0.08100000000000002
194,144,138,19.408567177721604,28.73611111111111,0.019,0.08100000000000002
195,141,135,19.339064402564688,28.638297872340427,0.019,0.08100000000000002
196,141,135,19.40411781890404,28.75886524822695,0.019,0.08100000000000002
197,141,134,19.285841776195316,28.843971631205672,0.019,0.08100000000000002
198,142,136,19.29083507171387,28.683098591549296,0.019,0.08100000000000002
199,142,136,19.316941562411877,28.830985915492956,0.019,0.08100000000000002
200,141,134,19.372385463514302,28.829787234042552,0.019,0.08100000000000002
201,144,137,19.390638173088536,28.67361111111111,0.020900000000000002,0.08100000000000002
202,142,135,19.403187117736284,28.556338028169016,0.020900000000000002,0.08100000000000002
203,143,136,19.24129911387899,28.11888111888112,0.020900000000000002,0.08100000000000002
204,146,139,19.10323299619511,27.897260273972602,0.020900000000000002,0.08100000000000002
205,149,142,19.11876922205031,28.093959731543624,0.020900000000000002,0.08100000000000002
206,147,140,19.22073352298074,28.306122448979593,0.020900000000000002,0.08100000000000002
207,147,140,19.275493196783582,28.19047619047619,0.020900000000000002,0.08100000000000002
208,144,138,19.159879417893634,28.083333333333332,0.020900000000000002,0.08100000000000002
209,142,136,19.07002903078537,27.746478873239436,0.020900000000000002,0.08100000000000002
210,141,135,19.13767713460985,27.5177304964539,0.020900000000000002,0.08100000000000002
211,139,134,19.15623254801077,27.618705035971225,0.020900000000000002,0.08100000000000002
212,138,133,19.352214500477803,27.971014492753625,0.020900000000000002,0.08100000000000002
213,140,136,19.125435069409164,27.62857142857143,0.020900000000000002,0.08100000000000002
214,139,135,19.09191010251137,27.618705035971225,0.020900000000000002,0.08100000000000002
215,137,133,19.215233827040013,27.59124087591241,0.020900000000000002,0.08100000000000002
216,138,134,19.30187884219754,27.86231884057971,0.020900000000000002,0.08100000000000002
217,134,130,19.5182869637804,27.932835820895523,0.020900000000000002,0.08100000000000002
218,133,129,19.404289841161294,27.909774436090224,0.020900000000000002,0.08100000000000002
219,135,131,19.259993243778418,27.725925925925925,0.020900000000000002,0.08100000000000002
220,135,131,19.320885319667397,27.77777777777778,0.020900000000000002,0.08100000000000002
221,135,131,19.24016858328357,27.54074074074074,0.020900000000000002,0.08100000000000002
222,137,133,19.218157870145717,27.306569343065693,0.020900000000000002,0.08100000000000002
223,134,131,19.126896473211286,27.104477611940297,0.020900000000000002,0.08100000000000002
224,135,132,19.16458807804595,26.696296296296296,0.020900000000000002,0.08100000000000002
225,135,131,19.266587160857892,26.88888888888889,0.020900000000000002,0.08100000000000002
226,135,131,19.299270363229137,27.474074074074075,0.020900000000000002,0.08100000000000002
227,135,131,19.17122359497921,27.214814814814815,0.020900000000000002,0.08100000000000002
228,136,132,19.104435159037763,27.03676470588235,0.020900000000000002,0.08100000000000002
229,135,131,19.2094490760607,27.081481481481482,0.020900000000000002,0.08100000000000002
230,134,130,19.232490177218647,26.84328358208955,0.020900000000000002,0.08100000000000002
231,137,133,18.99025905790484,26.773722627737225,0.020900000000000002,0.08100000000000002
232,138,134,19.09597144471844,26.492753623188406,0.020900000000000002,0.08100000000000002
233,137,133,19.073248670193323,26.32846715328467,0.020900000000000002,0.08100000000000002
234,135,131,19.16706643334864,26.614814814814814,0.020900000000000002,0.08100000000000002
235,135,131,19.29916887338689,26.496296296296297,0.020900000000000002,0.08100000000000002
236,133,129,19.29534335693612,26.721804511278197,0.020900000000000002,0.08100000000000002
237,133,130,19.255856209877503,26.55639097744361,0.020900000000000002,0.08100000000000002
238,132,129,19.348841035590738,26.772727272727273,0.020900000000000002,0.08100000000000002
239,135,132,19.390746463576765,26.68888888888889,0.020900000000000002,0.08100000000000002
240,138,135,19.349455807823954,26.81159420289855,0.020900000000000002,0.08100000000000002
241,140,137,19.305805373257563,26.707142857142856,0.020900000000000002,0.08100000000000002
242,144,141,19.116092349613304,26.5,0.020900000000000002,0.08100000000000002
243,142,139,19.251141203284604,26.535211267605632,0.020900000000000002,0.08100000000000002
244,141,138,19.236200217147054,26.624113475177303,0.020900000000000002,0.08100000000000002
245,138,135,19.22507234317007,26.434782608695652,0.020900000000000002,0.08100000000000002
246,138,135,19.055169334795565,26.297101449275363,0.020900000000000002,0.08100000000000002
247,137,134,19.26135559455421,26.45985401459854,0.020900000000000002,0.08100000000000002
248,135,132,19.24335135037988,26.333333333333332,0.020900000000000002,0.08100000000000002
249,136,133,19.363218932037686,26.470588235294116,0.020900000000000002,0.08100000000000002
250,139,136,19.122898269138226,26.323741007194243,0.020900000000000002,0.08100000000000002
251,138,135,19.143974725031956,26.304347826086957,0.022990000000000003,0.08100000000000002
252,139,136,19.162642909230268,26.46043165467626,0.022990000000000003,0.08100000000000002
253,138,135,19.19386356103982,26.369565217391305,0.022990000000000003,0.08100000000000002
254,139,136,19.19518360157332,26.446043165467625,0.022990000000000003,0.08100000000000002
255,137,135,19.109007805037724,26.233576642335766,0.022990000000000003,0.08100000000000002
256,135,133,19.020982032746534,25.94074074074074,0.022990000000000003,0.08100000000000002
257,133,131,19.09831528535606,26.097744360902254,0.022990000000000003,0.08100000000000002
258,137,135,19.092734192102423,25.635036496350367,0.022990000000000003,0.08100000000000002
259,141,140,18.957066187732966,24.93617021276596,0.022990000000000003,0.08100000000000002
260,139,138,18.98251693774362,25.107913669064747,0.022990000000000003,0.08100000000000002
261,142,141,18.929978899823727,25.176056338028168,0.022990000000000003,0.08100000000000002
262,139,138,18.95869286375713,24.906474820143885,0.022990000000000003,0.08100000000000002
263,139,138,18.888171793081035,24.913669064748202,0.022990000000000003,0.08100000000000002
264,139,139,18.9360743065138,25.107913669064747,0.022990000000000003,0.08100000000000002
265,141,141,18.83510867557437,25.21985815602837,0.022990000000000003,0.08100000000000002
266,141,141,18.85344206558195,24.843971631205672,0.022990000000000003,0.08100000000000002
267,142,142,19.128784678758556,25.154929577464788,0.022990000000000003,0.08100000000000002
268,143,143,18.984730755906988,24.762237762237763,0.022990000000000003,0.08100000000000002
269,142,142,18.910516032612797,25.049295774647888,0.022990000000000003,0.08100000000000002
270,142,142,18.90936267706194,25.211267605633804,0.022990000000000003,0.08100000000000002
271,139,139,19.057032445179942,25.287769784172664,0.022990000000000003,0.08100000000000002
272,140,140,18.78012314213188,24.65714285714286,0.022990000000000003,0.08100000000000002
273,144,144,18.703084478287767,24.90972222222222,0.022990000000000003,0.08100000000000002
274,143,143,18.70872546339458,24.965034965034967,0.022990000000000003,0.08100000000000002
275,141,141,18.573516631613753,24.70212765957447,0.022990000000000003,0.08100000000000002
276,145,145,18.64129682693309,25.24137931034483,0.022990000000000003,0.08100000000000002
277,146,146,18.66399580943368,25.34931506849315,0.022990000000000003,0.08100000000000002
278,146,146,18.743313176742223,25.602739726027398,0.022990000000000003,0.08100000000000002
279,146,146,18.814476715971715,25.71917808219178,0.022990000000000003,0.08100000000000002
280,144,144,18.77790617926785,25.520833333333332,0.022990000000000003,0.08100000000000002
281,143,143,18.654955782214117,25.0,0.022990000000000003,0.08100000000000002
282,142,142,18.61608763028602,25.359154929577464,0.022990000000000003,0.08100000000000002
283,143,143,18.58776238623552,25.25874125874126,0.022990000000000003,0.08100000000000002
284,142,142,18.51567318683446,25.161971830985916,0.022990000000000003,0.08100000000000002
285,147,147,18.362887598343814,24.693877551020407,0.022990000000000003,0.08100000000000002
286,150,150,18.435271745730272,24.593333333333334,0.022990000000000003,0.08100000000000002
287,151,151,18.45332753136384,24.94039735099338,0.022990000000000003,0.08100000000000002
288,152,152,18.452555752199128,24.789473684210527,0.022990000000000003,0.08100000000000002
289,151,151,18.432915061635246,24.556291390728475,0.022990000000000003,0.08100000000000002
290,146,146,18.651021367905372,24.698630136986303,0.022990000000000003,0.08100000000000002
291,144,144,18.729957338228257,24.57638888888889,0.022990000000000003,0.08100000000000002
292,145,145,18.561640584639296,24.55862068965517,0.022990000000000003,0.08100000000000002
293,144,144,18.591267401679406,24.395833333333332,0.022990000000000003,0.08100000000000002
294,143,143,18.519504658457144,24.41958041958042,0.022990000000000003,0.08100000000000002
295,142,142,18.51100961600391,24.52112676056338,0.022990000000000003,0.08100000000000002
296,144,144,18.547625368850497,24.541666666666668,0.022990000000000003,0.08100000000000002
297,140,140,18.52052875007512,24.271428571428572,0.022990000000000003,0.08100000000000002
298,138,138,18.542065005771207,24.44927536231884,0.022990000000000003,0.08100000000000002
299,145,145,18.292432509179267,24.248275862068965,0.022990000000000003,0.08100000000000002
300,146,146,18.48217177559393,24.397260273972602,0.022990000000000003,0.08100000000000002
301,149,149,18.378757686746113,24.395973154362416,0.025289000000000006,0.08100000000000002
302,152,152,18.375503881646924,24.36842105263158,0.025289000000000006,0.08100000000000002
303,152,152,18.444544410942864,24.70394736842105,0.025289000000000006,0.08100000000000002
304,153,153,18.384400526387807,24.679738562091504,0.025289000000000006,0.08100000000000002
305,152,152,18.41293080997653,24.901315789473685,0.025289000000000006,0.08100000000000002
306,149,149,18.510471629492738,25.355704697986578,0.025289000000000006,0.08100000000000002
307,149,149,18.550195156106202,25.456375838926174,0.025289000000000006,0.08100000000000002
308,146,146,18.678273052004254,25.28767123287671,0.025289000000000006,0.08100000000000002
309,150,150,18.577644607820847,25.46,0.025289000000000006,0.08100000000000002
310,150,150,18.52827823336979,25.446666666666665,0.025289000000000006,0.08100000000000002
311,141,141,18.609236934933413,25.43262411347518,0.025289000000000006,0.08100000000000002
312,138,138,18.8408893066308,26.057971014492754,0.025289000000000006,0.08100000000000002
313,136,136,18.814857412952893,25.933823529411764,0.025289000000000006,0.08100000000000002
314,139,139,18.605932381862768,25.949640287769785,0.025289000000000006,0.08100000000000002
315,138,138,18.521184346547216,25.891304347826086,0.025289000000000006,0.08100000000000002
316,139,139,18.473449439105433,25.85611510791367,0.025289000000000006,0.08100000000000002
317,136,136,18.405731410741367,25.735294117647058,0.025289000000000006,0.08100000000000002
318,134,134,18.54206327048686,25.917910447761194,0.025289000000000006,0.08100000000000002
319,135,135,18.655023678530434,26.2,0.025289000000000006,0.08100000000000002
320,135,135,18.756854222000733,26.42962962962963,0.025289000000000006,0.08100000000000002
321,134,134,18.75288186913284,26.23134328358209,0.025289000000000006,0.08100000000000002
322,136,136,18.579080771795212,26.044117647058822,0.025289000000000006,0.08100000000000002
323,136,136,18.498656971873814,25.91176470588235,0.025289000000000006,0.08100000000000002
324,136,136,18.506650737093313,25.96323529411765,0.025289000000000006,0.08100000000000002
325,136,136,18.506650737093313,25.96323529411765,0.025289000000000006,0.08100000000000002
326,132,132,18.370421072367776,25.689393939393938,0.025289000000000006,0.08100000000000002
327,133,133,18.339384721554428,25.69924812030075,0.025289000000000006,0.08100000000000002
328,131,131,18.50130853234552,25.801526717557252,0.025289000000000006,0.08100000000000002
329,137,137,18.5387904686024,26.175182481751825,0.025289000000000006,0.08100000000000002
330,139,139,18.52704799100375,26.14388489208633,0.025289000000000006,0.08100000000000002
331,138,138,18.654982763328302,26.507246376811594,0.025289000000000006,0.08100000000000002
332,137,137,18.652541618630483,26.277372262773724,0.025289000000000006,0.08100000000000002
333,137,137,18.564711500423574,25.99270072992701,0.025289000000000006,0.08100000000000002
334,138,138,18.579627658920845,25.971014492753625,0.025289000000000006,0.08100000000000002
335,135,135,18.54825272956138,25.614814814814814,0.025289000000000006,0.08100000000000002
336,136,136,18.487261090515613,25.470588235294116,0.025289000000000006,0.08100000000000002
337,139,139,18.45052083627077,25.33093525179856,0.025289000000000006,0.08100000000000002
338,138,138,18.502066586691072,25.5,0.025289000000000006,0.08100000000000002
339,135,135,18.462921045977527,25.548148148148147,0.025289000000000006,0.08100000000000002
340,137,137,18.492755362450417,25.40875912408759,0.025289000000000006,0.08100000000000002
341,133,133,18.696786670873987,25.18045112781955,0.025289000000000006,0.08100000000000002
342,135,135,18.632325068309086,25.14814814814815,0.025289000000000006,0.08100000000000002
343,137,137,18.613065142909456,25.532846715328468,0.025289000000000006,0.08100000000000002
344,134,134,18.655891812760007,25.559701492537314,0.025289000000000006,0.08100000000000002
345,128,128,18.650119692117297,25.8515625,0.025289000000000006,0.08100000000000002
346,132,132,18.56505488569482,25.583333333333332,0.025289000000000006,0.08100000000000002
347,133,133,18.503958066899568,25.63157894736842,0.025289000000000006,0.08100000000000002
348,136,136,18.548089140638627,26.308823529411764,0.025289000000000006,0.08100000000000002
349,138,138,18.53381732308018,26.181159420289855,0.025289000000000006,0.08100000000000002
350,135,135,18.496952536656043,25.748148148148147,0.025289000000000006,0.08100000000000002
351,133,132,18.59674084538383,26.097744360902254,0.025289000000000006,0.08100000000000002
352,134,133,18.71036303229319,26.119402985074625,0.025289000000000006,0.08100000000000002
353,133,132,18.75390284093319,26.0,0.025289000000000006,0.08100000000000002
354,132,131,18.866867466922233,25.53030303030303,0.025289000000000006,0.08100000000000002
355,129,128,19.031512461334284,25.58139534883721,0.025289000000000006,0.08100000000000002
356,130,129,19.02079678663865,25.623076923076923,0.025289000000000006,0.08100000000000002
357,126,125,19.114292139724164,26.19047619047619,0.025289000000000006,0.08100000000000002
358,128,127,19.148977793463448,26.484375,0.025289000000000006,0.08100000000000002
359,129,128,18.928212088117178,25.92248062015504,0.025289000000000006,0.08100000000000002
360,128,127,18.86871802781487,25.8046875,0.025289000000000006,0.08100000000000002
361,120,119,18.837488036837595,25.533333333333335,0.025289000000000006,0.08100000000000002
362,120,119,18.951911667483753,25.8,0.025289000000000006,0.08100000000000002
363,122,121,18.74846598972137,25.60655737704918,0.025289000000000006,0.08100000000000002
364,124,123,18.630938704938465,25.45967741935484,0.025289000000000006,0.08100000000000002
365,124,123,18.729525746262293,25.427419354838708,0.025289000000000006,0.08100000000000002
366,127,126,18.763730450211632,25.921259842519685,0.025289000000000006,0.08100000000000002
367,130,129,18.8338600593853,26.1,0.025289000000000006,0.08100000000000002
368,132,131,18.737490397519867,25.87121212121212,0.025289000000000006,0.08100000000000002
369,131,130,18.78559126024162,25.732824427480917,0.025289000000000006,0.08100000000000002
370,131,130,18.722762512829092,25.480916030534353,0.025289000000000006,0.08100000000000002
371,133,132,18.713839328707888,25.50375939849624,0.025289000000000006,0.08100000000000002
372,130,129,18.721923159844682,25.276923076923076,0.025289000000000006,0.08100000000000002
373,131,130,18.63982056636444,25.213740458015266,0.025289000000000006,0.08100000000000002
374,129,128,18.77959520468704,25.1937984496124,0.025289000000000006,0.08100000000000002
375,131,130,18.87471675958746,25.206106870229007,0.025289000000000006,0.08100000000000002
376,130,129,18.816608193016695,25.615384615384617,0.025289000000000006,0.08100000000000002
377,131,130,18.806587036071566,25.625954198473284,0.025289000000000006,0.08100000000000002
378,132,131,18.782057284026717,25.825757575757574,0.025289000000000006,0.08100000000000002
379,130,129,18.809356148904595,25.584615384615386,0.025289000000000006,0.08100000000000002
380,131,130,18.90788917524151,25.396946564885496,0.025289000000000006,0.08100000000000002
381,131,130,18.90788917524151,25.396946564885496,0.025289000000000006,0.08100000000000002
382,131,130,18.987023910640453,25.87786259541985,0.025289000000000006,0.08100000000000002
383,131,130,18.987023910640453,25.87786259541985,0.025289000000000006,0.08100000000000002
384,132,131,18.973700384166513,26.03787878787879,0.025289000000000006,0.08100000000000002
385,131,130,18.950578125127233,26.061068702290076,0.025289000000000006,0.08100000000000002
386,130,129,19.013717741584944,25.7,0.025289000000000006,0.08100000000000002
387,129,128,19.04664977053808,25.643410852713178,0.025289000000000006,0.08100000000000002
388,133,132,18.868814762217017,25.48872180451128,0.025289000000000006,0.08100000000000002
